"year","exp_level","emp_type","job_title","salary","salary_curr","salary_in_usd","emp_location","remote_ratio","company_location","company_size"
2023,"SE","FT","Data Analyst",85000,"USD",85000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",231250,"USD",231250,"US",100,"US","M"
2023,"SE","FT","Data Engineer",138750,"USD",138750,"US",100,"US","M"
2023,"SE","FT","Data Engineer",199000,"USD",199000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",162000,"USD",162000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",100000,"USD",100000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"EN","FT","Research Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"EN","FT","Research Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",250000,"USD",250000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",200000,"USD",200000,"US",0,"US","M"
2023,"EN","FT","Deep Learning Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"EN","FT","Deep Learning Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",272550,"USD",272550,"US",0,"US","M"
2023,"SE","FT","Data Scientist",198200,"USD",198200,"US",0,"US","M"
2023,"SE","FT","Data Scientist",182000,"USD",182000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2023,"MI","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",105000,"USD",105000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",187500,"USD",187500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2023,"SE","FT","Data Analyst",155000,"USD",155000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",64000,"USD",64000,"US",100,"US","M"
2023,"SE","FT","Computer Vision Engineer",235000,"USD",235000,"US",0,"US","M"
2023,"SE","FT","Computer Vision Engineer",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Data Architect",174500,"USD",174500,"US",0,"US","M"
2023,"SE","FT","Data Architect",113000,"USD",113000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",142000,"USD",142000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Data Architect",174500,"USD",174500,"US",0,"US","M"
2023,"SE","FT","Data Architect",113000,"USD",113000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",180560,"USD",180560,"US",0,"US","M"
2023,"SE","FT","Data Scientist",115440,"USD",115440,"US",0,"US","M"
2023,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",248100,"USD",248100,"US",0,"US","M"
2023,"SE","FT","Research Scientist",145900,"USD",145900,"US",0,"US","M"
2023,"SE","FT","Data Engineer",291500,"USD",291500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",161800,"USD",161800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",141600,"USD",141600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",166000,"USD",166000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",128000,"USD",128000,"US",100,"US","M"
2023,"SE","FT","Data Architect",170000,"USD",170000,"US",100,"US","M"
2023,"SE","FT","Data Architect",110000,"USD",110000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",75000,"USD",75000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",236000,"USD",236000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",182000,"USD",182000,"US",100,"US","M"
2022,"EN","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",261500,"USD",261500,"US",0,"US","L"
2023,"SE","FT","Machine Learning Engineer",134500,"USD",134500,"US",0,"US","L"
2023,"MI","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",90000,"USD",90000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Manager Data Management",125000,"USD",125000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",153600,"USD",153600,"US",0,"US","M"
2022,"SE","FT","Data Engineer",106800,"USD",106800,"US",0,"US","M"
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2022,"SE","FT","Data Science Consultant",122000,"USD",122000,"US",0,"US","M"
2022,"SE","FT","Data Science Consultant",94500,"USD",94500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Science Consultant",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Science Consultant",128000,"USD",128000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2022,"SE","FT","Applied Machine Learning Scientist",150000,"USD",150000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",127500,"USD",127500,"US",100,"US","M"
2022,"SE","FT","Data Scientist",126500,"USD",126500,"US",100,"US","M"
2022,"SE","FT","Data Scientist",51000,"USD",51000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",260000,"USD",260000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",272550,"USD",272550,"US",100,"US","M"
2022,"SE","FT","Data Scientist",198200,"USD",198200,"US",100,"US","M"
2022,"SE","FT","Data Scientist",220000,"USD",220000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",146000,"USD",146000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M"
2022,"EN","FT","Data Engineer",85000,"USD",85000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",149000,"USD",149000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",119000,"USD",119000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",246000,"USD",246000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",201000,"USD",201000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",190000,"USD",190000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M"
2022,"SE","FT","ML Engineer",235000,"USD",235000,"US",100,"US","M"
2022,"SE","FT","ML Engineer",185000,"USD",185000,"US",100,"US","M"
2022,"SE","FT","Cloud Database Engineer",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Cloud Database Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"EN","FT","Product Data Analyst",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",164000,"USD",164000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",75000,"USD",75000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Science Manager",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",167500,"USD",167500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",106500,"USD",106500,"US",0,"US","M"
2022,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",142000,"USD",142000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",145000,"USD",145000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"EX","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M"
2022,"EX","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Applied Scientist",192000,"USD",192000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",164000,"USD",164000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",310000,"USD",310000,"US",100,"US","M"
2022,"EX","FT","Data Engineer",239000,"USD",239000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",145000,"USD",145000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",78000,"USD",78000,"US",0,"US","M"
2022,"MI","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",190000,"USD",190000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M"
2022,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Research Engineer",249500,"USD",249500,"US",0,"US","M"
2022,"SE","FT","Research Engineer",149850,"USD",149850,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",122500,"USD",122500,"US",100,"US","M"
2022,"MI","FT","Analytics Engineer",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",249500,"USD",249500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",149850,"USD",149850,"US",0,"US","M"
2022,"EN","FT","Data Analyst",55000,"USD",55000,"US",0,"US","M"
2022,"EN","FT","Data Analyst",48000,"USD",48000,"US",0,"US","M"
2022,"SE","FT","Research Scientist",249500,"USD",249500,"US",0,"US","M"
2022,"SE","FT","Research Scientist",149850,"USD",149850,"US",0,"US","M"
2022,"SE","FT","Data Engineer",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",127000,"USD",127000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",104000,"USD",104000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",182750,"USD",182750,"US",100,"US","M"
2022,"SE","FT","Data Scientist",161500,"USD",161500,"US",100,"US","M"
2022,"MI","FT","Data Analyst",102640,"USD",102640,"US",100,"US","M"
2022,"MI","FT","Data Analyst",66100,"USD",66100,"US",100,"US","M"
2022,"SE","FT","Research Scientist",210000,"USD",210000,"US",100,"US","M"
2022,"SE","FT","Research Scientist",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",198800,"USD",198800,"US",0,"US","M"
2022,"SE","FT","Data Engineer",122600,"USD",122600,"US",0,"US","M"
2022,"MI","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",136000,"USD",136000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",100000,"USD",100000,"US",100,"US","M"
2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M"
2022,"EX","FT","Data Scientist",159000,"USD",159000,"US",100,"US","M"
2022,"EX","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M"
2022,"SE","FT","Data Engineer",215000,"USD",215000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",246000,"USD",246000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",201000,"USD",201000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",187000,"USD",187000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",153000,"USD",153000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M"
2022,"SE","FT","BI Developer",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","BI Developer",120000,"USD",120000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",60000,"USD",60000,"US",100,"US","M"
2022,"EN","FT","Data Analyst",50000,"USD",50000,"US",50,"US","L"
2022,"MI","FT","MLOps Engineer",134000,"USD",134000,"US",100,"US","M"
2022,"MI","FT","MLOps Engineer",124000,"USD",124000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",166700,"USD",166700,"US",0,"US","M"
2022,"SE","FT","Data Analyst",119000,"USD",119000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",124234,"USD",124234,"US",0,"US","M"
2022,"EN","FT","Data Scientist",74540,"USD",74540,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",65000,"USD",65000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",220000,"USD",220000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",146000,"USD",146000,"US",100,"US","M"
2022,"SE","FT","Data Specialist",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",70000,"USD",70000,"US",0,"US","M"
2022,"EN","FT","Data Analyst",50000,"USD",50000,"US",50,"US","L"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M"
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",128000,"USD",128000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",81500,"USD",81500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",173000,"USD",173000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",192000,"USD",192000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M"
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M"
2022,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Principal Machine Learning Engineer",190000,"USD",190000,"US",100,"US","L"
2022,"SE","FT","Data Engineer",194000,"USD",194000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",129400,"USD",129400,"US",100,"US","M"
2022,"SE","FT","Data Analyst",201000,"USD",201000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",89200,"USD",89200,"US",100,"US","M"
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",125000,"USD",125000,"US",0,"US","M"
2022,"SE","FT","Applied Scientist",230000,"USD",230000,"US",100,"US","M"
2022,"SE","FT","Applied Scientist",196000,"USD",196000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",90000,"USD",90000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Researcher",150000,"USD",150000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Researcher",100000,"USD",100000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Engineer",230000,"USD",230000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Engineer",150000,"USD",150000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",153600,"USD",153600,"US",0,"US","M"
2022,"SE","FT","Data Engineer",106800,"USD",106800,"US",0,"US","M"
2022,"MI","FT","Machine Learning Researcher",130000,"USD",130000,"US",100,"US","M"
2022,"MI","FT","Machine Learning Researcher",100000,"USD",100000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",216000,"USD",216000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",144000,"USD",144000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",120000,"USD",120000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2022,"EN","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",192500,"USD",192500,"US",100,"US","M"
2022,"SE","FT","Data Analyst",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",152500,"USD",152500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",65000,"USD",65000,"US",100,"US","M"
2022,"SE","FT","Data Analyst",55000,"USD",55000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",178750,"USD",178750,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Scientist",165000,"USD",165000,"US",0,"US","M"
2022,"MI","FT","Machine Learning Scientist",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",170000,"USD",170000,"US",100,"US","M"
2022,"SE","FT","Analytics Engineer",125000,"USD",125000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",105000,"USD",105000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",203500,"USD",203500,"US",0,"US","M"
2022,"SE","FT","Data Scientist",152000,"USD",152000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",197430,"USD",197430,"US",100,"US","M"
2022,"SE","FT","Data Engineer",134760,"USD",134760,"US",100,"US","M"
2022,"MI","FT","Data Scientist",120000,"USD",120000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",197000,"USD",197000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",99000,"USD",99000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",220000,"USD",220000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",162000,"USD",162000,"US",100,"US","M"
2022,"SE","FT","Data Architect",149040,"USD",149040,"US",100,"US","M"
2022,"SE","FT","Data Architect",113900,"USD",113900,"US",100,"US","M"
2020,"MI","FT","Business Data Analyst",95000,"USD",95000,"US",0,"US","M"
2021,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"US","S"
2022,"SE","FT","Data Analyst",171000,"USD",171000,"US",100,"AU","L"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",78000,"USD",78000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Data Specialist",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M"
2022,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M"
2022,"MI","FT","Data Analyst",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",230000,"USD",230000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2022,"MI","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2022,"MI","FT","Data Engineer",75000,"USD",75000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",213000,"USD",213000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",152000,"USD",152000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",120000,"USD",120000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",110000,"USD",110000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2022,"SE","FT","ML Engineer",243000,"USD",243000,"US",100,"US","M"
2022,"SE","FT","ML Engineer",183000,"USD",183000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2022,"MI","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M"
2022,"MI","FT","Data Analyst",165000,"USD",165000,"US",0,"US","M"
2022,"MI","FT","Data Analyst",124000,"USD",124000,"US",0,"US","M"
